The Sixth Sense,"Here are my recommendations for The Sixth Sense:<br><a href='http://localhost:3000/movie/625c2c1ff0a5bc6c426c083c' target=""_blank"">Gone Girl</a><br><a href='http://localhost:3000/movie/625c2bb1f0a5bc6c426c071e' target=""_blank"">The Lives of Others</a><br><a href='http://localhost:3000/movie/625c2d2df0a5bc6c426c0a9e' target=""_blank"">Mulholland Dr.</a><br><a href='http://localhost:3000/movie/625c2c61f0a5bc6c426c08ce' target=""_blank"">Chinatown</a><br><a href='http://localhost:3000/movie/625c2df3f0a5bc6c426c0d1c' target=""_blank"">Blue Velvet</a><br>"
La leggenda del pianista sull'oceano,"Here are my recommendations for La leggenda del pianista sull'oceano:<br><a href='http://localhost:3000/movie/625c2e15f0a5bc6c426c0da6' target=""_blank"">A Star Is Born</a><br><a href='http://localhost:3000/movie/625c2d67f0a5bc6c426c0b6a' target=""_blank"">Once</a><br><a href='http://localhost:3000/movie/625c2c75f0a5bc6c426c0904' target=""_blank"">The Red Shoes</a><br><a href='http://localhost:3000/movie/625c2c54f0a5bc6c426c08a8' target=""_blank"">Ba wang bie ji</a><br><a href='http://localhost:3000/movie/625c2c82f0a5bc6c426c0934' target=""_blank"">Gully Boy</a><br>"
The Truman Show,"Here are my recommendations for The Truman Show:<br><a href='http://localhost:3000/movie/625c2dc2f0a5bc6c426c0c52' target=""_blank"">Birdman or (The Unexpected Virtue of Ignorance)</a><br><a href='http://localhost:3000/movie/625c2e08f0a5bc6c426c0d76' target=""_blank"">Once Upon a Time... in Hollywood</a><br><a href='http://localhost:3000/movie/625c2c55f0a5bc6c426c08ac' target=""_blank"">Dead Poets Society</a><br><a href='http://localhost:3000/movie/625c2d7df0a5bc6c426c0b7c' target=""_blank"">Little Miss Sunshine</a><br><a href='http://localhost:3000/movie/625c2ddaf0a5bc6c426c0cb0' target=""_blank"">Lost in Translation</a><br>"
"Crna macka, beli macor","Here are my recommendations for Crna macka, beli macor:<br><a href='http://localhost:3000/movie/625c2bc5f0a5bc6c426c0758' target=""_blank"">Snatch</a><br><a href='http://localhost:3000/movie/625c2bc5f0a5bc6c426c0756' target=""_blank"">Amélie</a><br><a href='http://localhost:3000/movie/625c2cddf0a5bc6c426c09d4' target=""_blank"">Annie Hall</a><br><a href='http://localhost:3000/movie/625c2cf0f0a5bc6c426c0a14' target=""_blank"">Roman Holiday</a><br><a href='http://localhost:3000/movie/625c2e34f0a5bc6c426c0e3a' target=""_blank"">The Naked Gun: From the Files of Police Squad!</a><br>"
The Big Lebowski,"Here are my recommendations for The Big Lebowski:<br><a href='http://localhost:3000/movie/625c2bc5f0a5bc6c426c0758' target=""_blank"">Snatch</a><br><a href='http://localhost:3000/movie/625c2e34f0a5bc6c426c0e3a' target=""_blank"">The Naked Gun: From the Files of Police Squad!</a><br><a href='http://localhost:3000/movie/625c2e32f0a5bc6c426c0e2c' target=""_blank"">My Cousin Vinny</a><br><a href='http://localhost:3000/movie/625c2e32f0a5bc6c426c0e30' target=""_blank"">Delicatessen</a><br><a href='http://localhost:3000/movie/625c2cf0f0a5bc6c426c0a1a' target=""_blank"">Kind Hearts and Coronets</a><br>"
Fa yeung nin wah,"Here are my recommendations for Fa yeung nin wah:<br><a href='http://localhost:3000/movie/625c2b54f0a5bc6c426c06ae' target=""_blank"">Forrest Gump</a><br><a href='http://localhost:3000/movie/625c2d8bf0a5bc6c426c0bb0' target=""_blank"">Titanic</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c075e' target=""_blank"">Good Will Hunting</a><br><a href='http://localhost:3000/movie/625c2cbbf0a5bc6c426c095c' target=""_blank"">Slumdog Millionaire</a><br><a href='http://localhost:3000/movie/625c2d84f0a5bc6c426c0b92' target=""_blank"">The Notebook</a><br>"
Trainspotting,"Here are my recommendations for Trainspotting:<br><a href='http://localhost:3000/movie/625c2b46f0a5bc6c426c0698' target=""_blank"">The Shawshank Redemption</a><br><a href='http://localhost:3000/movie/625c2b50f0a5bc6c426c06aa' target=""_blank"">Fight Club</a><br><a href='http://localhost:3000/movie/625c2bc5f0a5bc6c426c075c' target=""_blank"">American Beauty</a><br><a href='http://localhost:3000/movie/625c2b6df0a5bc6c426c06e8' target=""_blank"">American History X</a><br><a href='http://localhost:3000/movie/625c2b59f0a5bc6c426c06ba' target=""_blank"">One Flew Over the Cuckoo's Nest</a><br>"
Fargo,"Here are my recommendations for Fargo:<br><a href='http://localhost:3000/movie/625c2b62f0a5bc6c426c06d0' target=""_blank"">The Silence of the Lambs</a><br><a href='http://localhost:3000/movie/625c2b6cf0a5bc6c426c06e2' target=""_blank"">The Departed</a><br><a href='http://localhost:3000/movie/625c2b6af0a5bc6c426c06da' target=""_blank"">Joker</a><br><a href='http://localhost:3000/movie/625c2bc8f0a5bc6c426c0766' target=""_blank"">Reservoir Dogs</a><br><a href='http://localhost:3000/movie/625c2c3ff0a5bc6c426c0868' target=""_blank"">No Country for Old Men</a><br>"
Underground,"Here are my recommendations for Underground:<br><a href='http://localhost:3000/movie/625c2d06f0a5bc6c426c0a4e' target=""_blank"">Jojo Rabbit</a><br><a href='http://localhost:3000/movie/625c2bbff0a5bc6c426c073e' target=""_blank"">The Great Dictator</a><br><a href='http://localhost:3000/movie/625c2ceff0a5bc6c426c0a12' target=""_blank"">Stalag 17</a><br><a href='http://localhost:3000/movie/625c2d25f0a5bc6c426c0a92' target=""_blank"">No Man's Land</a><br><a href='http://localhost:3000/movie/625c2c4af0a5bc6c426c088c' target=""_blank"">The Truman Show</a><br>"
La haine,"Here are my recommendations for La haine:<br><a href='http://localhost:3000/movie/625c2b4ef0a5bc6c426c06a4' target=""_blank"">Pulp Fiction</a><br><a href='http://localhost:3000/movie/625c2b47f0a5bc6c426c069a' target=""_blank"">The Godfather</a><br><a href='http://localhost:3000/movie/625c2b4cf0a5bc6c426c069e' target=""_blank"">The Godfather: Part II</a><br><a href='http://localhost:3000/movie/625c2b4df0a5bc6c426c06a0' target=""_blank"">12 Angry Men</a><br><a href='http://localhost:3000/movie/625c2bcbf0a5bc6c426c0770' target=""_blank"">Scarface</a><br>"
Dilwale Dulhania Le Jayenge,"Here are my recommendations for Dilwale Dulhania Le Jayenge:<br><a href='http://localhost:3000/movie/625c2b54f0a5bc6c426c06ae' target=""_blank"">Forrest Gump</a><br><a href='http://localhost:3000/movie/625c2d8bf0a5bc6c426c0bb0' target=""_blank"">Titanic</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c075e' target=""_blank"">Good Will Hunting</a><br><a href='http://localhost:3000/movie/625c2cbbf0a5bc6c426c095c' target=""_blank"">Slumdog Millionaire</a><br><a href='http://localhost:3000/movie/625c2d84f0a5bc6c426c0b92' target=""_blank"">The Notebook</a><br>"
Before Sunrise,"Here are my recommendations for Before Sunrise:<br><a href='http://localhost:3000/movie/625c2c41f0a5bc6c426c0872' target=""_blank"">Before Sunset</a><br><a href='http://localhost:3000/movie/625c2b54f0a5bc6c426c06ae' target=""_blank"">Forrest Gump</a><br><a href='http://localhost:3000/movie/625c2d8bf0a5bc6c426c0bb0' target=""_blank"">Titanic</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c075e' target=""_blank"">Good Will Hunting</a><br><a href='http://localhost:3000/movie/625c2cbbf0a5bc6c426c095c' target=""_blank"">Slumdog Millionaire</a><br>"
Trois couleurs: Rouge,"Here are my recommendations for Trois couleurs: Rouge:<br><a href='http://localhost:3000/movie/625c2d34f0a5bc6c426c0aaa' target=""_blank"">Trois couleurs: Bleu</a><br><a href='http://localhost:3000/movie/625c2e31f0a5bc6c426c0e26' target=""_blank"">Trois couleurs: Blanc</a><br><a href='http://localhost:3000/movie/625c2d68f0a5bc6c426c0b70' target=""_blank"">Atonement</a><br><a href='http://localhost:3000/movie/625c2be9f0a5bc6c426c07b6' target=""_blank"">El secreto de sus ojos</a><br><a href='http://localhost:3000/movie/625c2c76f0a5bc6c426c0908' target=""_blank"">Rebecca</a><br>"
Chung Hing sam lam,"Here are my recommendations for Chung Hing sam lam:<br><a href='http://localhost:3000/movie/625c2be0f0a5bc6c426c07a0' target=""_blank"">Three Billboards Outside Ebbing, Missouri</a><br><a href='http://localhost:3000/movie/625c2e2cf0a5bc6c426c0e0a' target=""_blank"">American Psycho</a><br><a href='http://localhost:3000/movie/625c2cf4f0a5bc6c426c0a36' target=""_blank"">Knives Out</a><br><a href='http://localhost:3000/movie/625c2d1df0a5bc6c426c0a74' target=""_blank"">In Bruges</a><br><a href='http://localhost:3000/movie/625c2bcdf0a5bc6c426c0778' target=""_blank"">The Sting</a><br>"
Jurassic Park,"Here are my recommendations for Jurassic Park:<br><a href='http://localhost:3000/movie/625c2b4ff0a5bc6c426c06a8' target=""_blank"">Inception</a><br><a href='http://localhost:3000/movie/625c2cc0f0a5bc6c426c0962' target=""_blank"">The Avengers</a><br><a href='http://localhost:3000/movie/625c2d22f0a5bc6c426c0a84' target=""_blank"">Iron Man</a><br><a href='http://localhost:3000/movie/625c2c30f0a5bc6c426c0856' target=""_blank"">Mad Max: Fury Road</a><br><a href='http://localhost:3000/movie/625c2ba9f0a5bc6c426c0710' target=""_blank"">Avengers: Infinity War</a><br>"
In the Name of the Father,"Here are my recommendations for In the Name of the Father:<br><a href='http://localhost:3000/movie/625c2bf0f0a5bc6c426c07be' target=""_blank"">The Wolf of Wall Street</a><br><a href='http://localhost:3000/movie/625c2b57f0a5bc6c426c06b6' target=""_blank"">Goodfellas</a><br><a href='http://localhost:3000/movie/625c2c45f0a5bc6c426c087e' target=""_blank"">Catch Me If You Can</a><br><a href='http://localhost:3000/movie/625c2c2cf0a5bc6c426c084c' target=""_blank"">Spotlight</a><br><a href='http://localhost:3000/movie/625c2d77f0a5bc6c426c0b74' target=""_blank"">American Gangster</a><br>"
Ba wang bie ji,"Here are my recommendations for Ba wang bie ji:<br><a href='http://localhost:3000/movie/625c2e15f0a5bc6c426c0da6' target=""_blank"">A Star Is Born</a><br><a href='http://localhost:3000/movie/625c2d67f0a5bc6c426c0b6a' target=""_blank"">Once</a><br><a href='http://localhost:3000/movie/625c2c49f0a5bc6c426c088a' target=""_blank"">La leggenda del pianista sull'oceano</a><br><a href='http://localhost:3000/movie/625c2c75f0a5bc6c426c0904' target=""_blank"">The Red Shoes</a><br><a href='http://localhost:3000/movie/625c2c82f0a5bc6c426c0934' target=""_blank"">Gully Boy</a><br>"
Dà hóng denglong gaogao guà,"Here are my recommendations for Dà hóng denglong gaogao guà:<br><a href='http://localhost:3000/movie/625c2c79f0a5bc6c426c090c' target=""_blank"">Gone with the Wind</a><br><a href='http://localhost:3000/movie/625c2b54f0a5bc6c426c06ae' target=""_blank"">Forrest Gump</a><br><a href='http://localhost:3000/movie/625c2d8bf0a5bc6c426c0bb0' target=""_blank"">Titanic</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c075e' target=""_blank"">Good Will Hunting</a><br><a href='http://localhost:3000/movie/625c2cbbf0a5bc6c426c095c' target=""_blank"">Slumdog Millionaire</a><br>"
Dead Poets Society,"Here are my recommendations for Dead Poets Society:<br><a href='http://localhost:3000/movie/625c2c4af0a5bc6c426c088c' target=""_blank"">The Truman Show</a><br><a href='http://localhost:3000/movie/625c2dc2f0a5bc6c426c0c52' target=""_blank"">Birdman or (The Unexpected Virtue of Ignorance)</a><br><a href='http://localhost:3000/movie/625c2e08f0a5bc6c426c0d76' target=""_blank"">Once Upon a Time... in Hollywood</a><br><a href='http://localhost:3000/movie/625c2d7df0a5bc6c426c0b7c' target=""_blank"">Little Miss Sunshine</a><br><a href='http://localhost:3000/movie/625c2ddaf0a5bc6c426c0cb0' target=""_blank"">Lost in Translation</a><br>"
Stand by Me,"Here are my recommendations for Stand by Me:<br><a href='http://localhost:3000/movie/625c2d44f0a5bc6c426c0ae8' target=""_blank"">The Ten Commandments</a><br><a href='http://localhost:3000/movie/625c2c6ff0a5bc6c426c08f2' target=""_blank"">Kakushi-toride no san-akunin</a><br><a href='http://localhost:3000/movie/625c2c57f0a5bc6c426c08ba' target=""_blank"">Fitzcarraldo</a><br><a href='http://localhost:3000/movie/625c2b5df0a5bc6c426c06c2' target=""_blank"">Interstellar</a><br><a href='http://localhost:3000/movie/625c2bc3f0a5bc6c426c0752' target=""_blank"">Inglourious Basterds</a><br>"
Platoon,"Here are my recommendations for Platoon:<br><a href='http://localhost:3000/movie/625c2d3af0a5bc6c426c0ad4' target=""_blank"">Patton</a><br><a href='http://localhost:3000/movie/625c2b60f0a5bc6c426c06c8' target=""_blank"">Saving Private Ryan</a><br><a href='http://localhost:3000/movie/625c2bc9f0a5bc6c426c0768' target=""_blank"">Full Metal Jacket</a><br><a href='http://localhost:3000/movie/625c2c5cf0a5bc6c426c08c4' target=""_blank"">The Deer Hunter</a><br><a href='http://localhost:3000/movie/625c2bb9f0a5bc6c426c0738' target=""_blank"">Paths of Glory</a><br>"
"Paris, Texas","Here are my recommendations for Paris, Texas:<br><a href='http://localhost:3000/movie/625c2b46f0a5bc6c426c0698' target=""_blank"">The Shawshank Redemption</a><br><a href='http://localhost:3000/movie/625c2b50f0a5bc6c426c06aa' target=""_blank"">Fight Club</a><br><a href='http://localhost:3000/movie/625c2bc5f0a5bc6c426c075c' target=""_blank"">American Beauty</a><br><a href='http://localhost:3000/movie/625c2b6df0a5bc6c426c06e8' target=""_blank"">American History X</a><br><a href='http://localhost:3000/movie/625c2b59f0a5bc6c426c06ba' target=""_blank"">One Flew Over the Cuckoo's Nest</a><br>"
Kaze no tani no Naushika,"Here are my recommendations for Kaze no tani no Naushika:<br><a href='http://localhost:3000/movie/625c2b62f0a5bc6c426c06d2' target=""_blank"">Star Wars</a><br><a href='http://localhost:3000/movie/625c2b59f0a5bc6c426c06b8' target=""_blank"">Star Wars: Episode V - The Empire Strikes Back</a><br><a href='http://localhost:3000/movie/625c2d77f0a5bc6c426c0b76' target=""_blank"">Avatar</a><br><a href='http://localhost:3000/movie/625c2bb1f0a5bc6c426c071c' target=""_blank"">WALL·E</a><br><a href='http://localhost:3000/movie/625c2ccbf0a5bc6c426c0988' target=""_blank"">Pirates of the Caribbean: The Curse of the Black Pearl</a><br>"
The Thing,"Here are my recommendations for The Thing:<br><a href='http://localhost:3000/movie/625c2bb3f0a5bc6c426c072a' target=""_blank"">The Shining</a><br><a href='http://localhost:3000/movie/625c2bcdf0a5bc6c426c0778' target=""_blank"">The Sting</a><br><a href='http://localhost:3000/movie/625c2cf3f0a5bc6c426c0a30' target=""_blank"">The Thin Man</a><br><a href='http://localhost:3000/movie/625c2bb4f0a5bc6c426c072e' target=""_blank"">Alien</a><br><a href='http://localhost:3000/movie/625c2e04f0a5bc6c426c0d70' target=""_blank"">The Invisible Man</a><br>"
Pink Floyd: The Wall,"Here are my recommendations for Pink Floyd: The Wall:<br><a href='http://localhost:3000/movie/625c2d94f0a5bc6c426c0bd0' target=""_blank"">La double vie de Véronique</a><br><a href='http://localhost:3000/movie/625c2b6bf0a5bc6c426c06dc' target=""_blank"">Whiplash</a><br><a href='http://localhost:3000/movie/625c2ddff0a5bc6c426c0cca' target=""_blank"">Billy Elliot</a><br><a href='http://localhost:3000/movie/625c2c39f0a5bc6c426c085e' target=""_blank"">Okuribito</a><br><a href='http://localhost:3000/movie/625c2d22f0a5bc6c426c0a82' target=""_blank"">Les choristes</a><br>"
Fitzcarraldo,"Here are my recommendations for Fitzcarraldo:<br><a href='http://localhost:3000/movie/625c2c55f0a5bc6c426c08ae' target=""_blank"">Stand by Me</a><br><a href='http://localhost:3000/movie/625c2d44f0a5bc6c426c0ae8' target=""_blank"">The Ten Commandments</a><br><a href='http://localhost:3000/movie/625c2c6ff0a5bc6c426c08f2' target=""_blank"">Kakushi-toride no san-akunin</a><br><a href='http://localhost:3000/movie/625c2b5df0a5bc6c426c06c2' target=""_blank"">Interstellar</a><br><a href='http://localhost:3000/movie/625c2bc3f0a5bc6c426c0752' target=""_blank"">Inglourious Basterds</a><br>"
Fanny och Alexander,"Here are my recommendations for Fanny och Alexander:<br><a href='http://localhost:3000/movie/625c2b46f0a5bc6c426c0698' target=""_blank"">The Shawshank Redemption</a><br><a href='http://localhost:3000/movie/625c2b50f0a5bc6c426c06aa' target=""_blank"">Fight Club</a><br><a href='http://localhost:3000/movie/625c2bc5f0a5bc6c426c075c' target=""_blank"">American Beauty</a><br><a href='http://localhost:3000/movie/625c2b6df0a5bc6c426c06e8' target=""_blank"">American History X</a><br><a href='http://localhost:3000/movie/625c2b59f0a5bc6c426c06ba' target=""_blank"">One Flew Over the Cuckoo's Nest</a><br>"
Blade Runner,"Here are my recommendations for Blade Runner:<br><a href='http://localhost:3000/movie/625c2cb4f0a5bc6c426c0940' target=""_blank"">Blade Runner 2049</a><br><a href='http://localhost:3000/movie/625c2d13f0a5bc6c426c0a68' target=""_blank"">District 9</a><br><a href='http://localhost:3000/movie/625c2b56f0a5bc6c426c06b4' target=""_blank"">The Matrix</a><br><a href='http://localhost:3000/movie/625c2b70f0a5bc6c426c06f0' target=""_blank"">Terminator 2: Judgment Day</a><br><a href='http://localhost:3000/movie/625c2c02f0a5bc6c426c07ee' target=""_blank"">Die Hard</a><br>"
The Elephant Man,"Here are my recommendations for The Elephant Man:<br><a href='http://localhost:3000/movie/625c2bfaf0a5bc6c426c07d6' target=""_blank"">A Beautiful Mind</a><br><a href='http://localhost:3000/movie/625c2dcbf0a5bc6c426c0c70' target=""_blank"">The Social Network</a><br><a href='http://localhost:3000/movie/625c2cc2f0a5bc6c426c0968' target=""_blank"">The Pursuit of Happyness</a><br><a href='http://localhost:3000/movie/625c2cc2f0a5bc6c426c0966' target=""_blank"">Dallas Buyers Club</a><br><a href='http://localhost:3000/movie/625c2c80f0a5bc6c426c0928' target=""_blank"">Lion</a><br>"
Life of Brian,"Here are my recommendations for Life of Brian:<br><a href='http://localhost:3000/movie/625c2d20f0a5bc6c426c0a7c' target=""_blank"">Life of Pi</a><br><a href='http://localhost:3000/movie/625c2dccf0a5bc6c426c0c74' target=""_blank"">The Hangover</a><br><a href='http://localhost:3000/movie/625c2bb6f0a5bc6c426c0734' target=""_blank"">Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb</a><br><a href='http://localhost:3000/movie/625c2d98f0a5bc6c426c0be6' target=""_blank"">Ferris Bueller's Day Off</a><br><a href='http://localhost:3000/movie/625c2de0f0a5bc6c426c0cd8' target=""_blank"">Office Space</a><br>"
The Deer Hunter,"Here are my recommendations for The Deer Hunter:<br><a href='http://localhost:3000/movie/625c2b60f0a5bc6c426c06c8' target=""_blank"">Saving Private Ryan</a><br><a href='http://localhost:3000/movie/625c2bc9f0a5bc6c426c0768' target=""_blank"">Full Metal Jacket</a><br><a href='http://localhost:3000/movie/625c2c56f0a5bc6c426c08b0' target=""_blank"">Platoon</a><br><a href='http://localhost:3000/movie/625c2bb9f0a5bc6c426c0738' target=""_blank"">Paths of Glory</a><br><a href='http://localhost:3000/movie/625c2e2df0a5bc6c426c0e0e' target=""_blank"">The Thin Red Line</a><br>"
